student_id,subject_id,grade,semester,year,curriculum
eaeb032bb4b159fd055102c0e74600f2,13006107,D,1,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006108,D+,1,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006301,D+,1,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016235,C,1,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016236,C,1,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006008,B,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006303,A,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016105,C,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016204,C,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016205,C,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016209,C+,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016210,C+,2,2562,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006006,D+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006210,B+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006407,B+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016207,C+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016208,B+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016212,D+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016213,D,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016249,C+,1,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006009,B+,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13006211,A,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016214,C,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016215,A,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016237,C+,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016239,B,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016241,A,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016242,A,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016248,S,2,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016004,S,3,2563,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016216,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016219,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016220,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016223,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016240,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016344,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016389,,1,2564,Software Engineering (International program)
eaeb032bb4b159fd055102c0e74600f2,13016394,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006208,A,0,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006007,D,1,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006107,D,1,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006108,D,1,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006301,D,1,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016235,D,1,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016236,D,1,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006008,C,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006209,B+,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006303,A,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016105,D+,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016204,D+,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016205,C,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016209,C,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016210,C,2,2562,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006006,D,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006210,B+,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006407,B+,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016207,C+,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016208,B+,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016212,D+,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016213,D,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016249,C+,1,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006009,C+,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13006211,B+,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016214,C,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016215,B,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016237,B,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016239,C+,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016241,B+,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016242,A,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016248,S,2,2563,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016216,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016219,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016220,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016223,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016240,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016344,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016389,,1,2564,Software Engineering (International program)
ff88bc5452ffe879f940b280c1569d44,13016394,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006208,A,0,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006209,A,0,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006007,D,1,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006107,D+,1,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006108,C,1,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006301,D,1,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016235,C,1,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016236,C,1,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006008,C+,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006303,A,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016105,D+,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016204,C,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016205,C,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016209,C,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016210,C,2,2562,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006006,D,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006210,B+,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006407,D,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016207,C,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016208,B+,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016212,D+,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016213,D,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016249,C+,1,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006009,C+,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13006211,B,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016214,D,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016215,B,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016237,C,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016239,C,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016241,B+,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016242,B+,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016248,S,2,2563,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016216,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016219,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016220,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016223,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016240,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016344,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016389,,1,2564,Software Engineering (International program)
f92d5d21b213ffc87b762b7cc4383f11,13016394,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006208,A,0,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006007,A,1,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006107,C+,1,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006108,A,1,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006301,B,1,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016235,B+,1,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016236,B+,1,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006008,A,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006209,A,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006303,A,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016105,B+,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016204,B,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016205,B+,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016209,B+,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016210,A,2,2562,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006006,B+,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006210,B+,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006407,A,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016207,B,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016208,A,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016212,A,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016213,C+,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016249,B+,1,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006009,A,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13006211,B,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016214,B,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016215,B+,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016237,A,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016239,B+,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016241,B+,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016242,A,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016248,S,2,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016004,S,3,2563,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016216,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016219,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016220,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016223,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016240,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016344,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016364,,1,2564,Software Engineering (International program)
85c50dbe68145fe3f537dc838e53e255,13016384,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006208,A,0,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006209,A,0,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006007,B,1,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006107,C+,1,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006108,C+,1,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006301,C+,1,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016235,B+,1,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016236,A,1,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006008,B,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006303,A,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016105,C,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016204,B+,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016205,B,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016209,B+,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016210,A,2,2562,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006006,B,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006210,A,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006407,A,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016207,B,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016208,A,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016212,B+,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016213,C+,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016249,B+,1,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006009,B+,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13006211,B+,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016214,C,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016215,B+,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016237,C+,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016239,C+,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016241,B,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016242,A,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016248,S,2,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016004,S,3,2563,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016216,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016219,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016220,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016223,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016240,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016344,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016384,,1,2564,Software Engineering (International program)
88b6e5e1529d1422c22e6149c6f627c0,13016394,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006208,A,0,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006007,A,1,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006107,D+,1,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006108,B+,1,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006301,B,1,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016235,B,1,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016236,B,1,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006008,B,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006209,B+,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006303,A,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016105,C,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016204,B,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016205,C,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016209,B,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016210,C+,2,2562,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006006,C,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006210,B+,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006407,B+,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016207,C,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016208,B+,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016212,C+,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016213,D+,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016249,B,1,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006009,C+,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13006211,B+,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016214,C+,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016215,B,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016237,B,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016239,C,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016241,B+,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016242,B+,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016248,U,2,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016004,S,3,2563,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016216,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016219,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016220,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016223,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016240,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016344,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016384,,1,2564,Software Engineering (International program)
535f524cd2fb4999b8423f2886f04e6b,13016394,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006208,A,0,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006209,A,0,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006007,B+,1,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006107,B+,1,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006108,B,1,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006301,B,1,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016235,B,1,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016236,C+,1,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006008,B+,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006303,A,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016105,A,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016204,B+,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016205,A,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016209,A,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016210,A,2,2562,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006006,C,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006210,B+,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006407,A,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016207,B,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016208,A,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016212,B+,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016213,C+,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016249,B+,1,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006009,B+,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13006211,B,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016214,C+,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016215,B+,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016237,B+,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016239,B,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016241,B+,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016242,B+,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016248,S,2,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016004,S,3,2563,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016216,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016219,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016220,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016223,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016240,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016344,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016364,,1,2564,Software Engineering (International program)
5840165e6685db868b33d7916a9f5d8b,13016384,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006208,A,0,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006007,D,1,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006107,C,1,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006108,D+,1,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006301,C,1,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016235,C,1,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016236,C,1,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006008,C,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006209,B+,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006303,A,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016105,C,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016204,C+,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016205,B+,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016209,C+,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016210,B,2,2563,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006006,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006210,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13006407,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016207,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016208,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016212,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016213,,1,2564,Software Engineering (International program)
4285186e35c6e5a8244a49ad133e9727,13016249,,1,2564,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006208,A,0,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006209,A,0,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006007,A,1,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006107,B+,1,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006108,A,1,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006301,B,1,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13016235,A,1,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13016236,A,1,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006008,A,2,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13006303,A,2,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13016105,A,2,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13016204,B,2,2563,Software Engineering (International program)
cc239b786cbf7f0ad80b757375ae2ada,13016205,B+,2,2563,Software Engineering (International program)
